Ax,Ay,Az,time
-3.02,12.42,-1.67,1.350099666
-1.39,13.11,0.45,1.38594302
-1.84,11.94,-0.51,1.421786374
-1.72,12.81,1.57,1.457629728
-1.44,11.98,2.74,1.493473082
-1.53,11.01,-1.72,1.529316435
-0.93,9.47,-1.59,1.565159789
-0.95,11.42,-0.65,1.601003143
-0.85,13.35,3.19,1.636846497
-4.76,11.43,1.81,1.672689851
-4.76,8.73,2.07,1.708533205
-2.98,8.57,0.38,1.744376559
-2.29,9.26,1.73,1.780219913
-2.84,9.77,0.96,1.816063267
-2,10.58,1.19,1.851906621
-1.06,9.71,-0.96,1.887749975
-1.54,11.81,-1.22,1.923593329
-1.49,10.2,-0.71,1.959436683
-2.6,10.06,0.03,1.995280037
-1.03,10.92,-0.9,2.031123391
-1.74,10.6,-2.26,2.066966745
-2.74,10.43,1.68,2.102810099
-1.25,10.24,-1.32,2.138653453
-3.85,9.9,-0.08,2.174496807
-4.04,11.06,0.08,2.210340161
-2.08,10.03,0.38,2.246183515
-3.88,9.49,0.44,2.282026869
-5.03,9.55,0.32,2.317870223
-4,10.37,-1.72,2.353713576
-3.31,9.83,-0.31,2.38955693
-2.15,8.28,-2.77,2.425400284
-6.18,10.04,-1.56,2.461243638
-3.55,7.65,0.17,2.497086992
-0.93,8.37,-3.44,2.532930346
-6.46,9.9,-0.13,2.5687737
-3.09,6.42,-1.44,2.604617054
-4.79,9.93,-2.09,2.640460408
-2.43,8.14,-0.75,2.676303762
-5.21,7.64,-3.03,2.712147116
-6,7.64,1.05,2.74799047
-2.66,7.02,-2.67,2.783833824
-7.8,9.92,-0.69,2.819677178
-7.13,6.77,1.66,2.855520532
-3.93,8.23,-2.3,2.891363886
-4.48,9.48,-2.76,2.92720724
-6.83,5.37,0.59,2.963050594
-6.11,7.46,0.28,2.998893948
-7.28,7.6,-2.67,3.034737302
-8.04,6.86,2.87,3.070580656
-7.12,6.42,4.57,3.10642401
-8.62,5.74,3.86,3.142267364
-9.37,4.34,-1.49,3.178110717
-6.12,8.48,4.31,3.213954071
-6.88,6.78,0.14,3.249797425
-7.56,4.03,3.82,3.285640779
-1.78,6.57,5.84,3.321484133
0.17,3.65,3.59,3.357327487
-5.57,4.66,13.93,3.393170841
-5.87,-0.89,6,3.429014195
-7.93,-0.54,-6.32,3.464857549
-4.74,5.08,10.13,3.500700903
-4.08,6.18,12.48,3.536544257
-3.8,5.92,5.22,3.572387611
-3.53,6.9,7.47,3.608230965
-4.52,6.4,8.08,3.644074319
-4.01,6.8,6.83,3.679917673
-3.76,7.3,8.68,3.715761027
-5.05,5.19,10.45,3.751604381
-4.6,2.5,7.09,3.787447735
-6.16,2.25,5.61,3.823291089
-6.11,1.69,7.4,3.859134443
-5.95,2.11,7.93,3.894977797
-5.66,2.23,8.43,3.930821151
-5.87,2.28,8.36,3.966664504
-2.46,9.68,-2.44,0.406502817
-2.46,9.64,-2.44,0.441345915
-2.46,9.37,-2.3,0.476189014
-2.69,9.04,-2.63,0.511032112
-2.89,8.75,-2.38,0.545875211
-2.53,8.8,-1.76,0.580718309
-2.47,8.79,-2.24,0.615561408
-2.81,8.03,-2.23,0.650404507
-2.49,7.65,-1.74,0.685247605
-2.03,7.48,-1.44,0.720090704
-2.07,6.98,-0.78,0.754933802
-2.06,6.58,-1.49,0.789776901
-2.5,5.67,-0.35,0.824619999
-1.5,5.61,-0.55,0.859463098
-2.09,7.07,-0.82,0.894306197
-2.22,5.99,-0.69,0.929149295
-1.84,7.13,-0.43,0.963992394
-2.61,9.55,-0.83,0.998835492
-1.77,9,-2.36,1.033678591
-2.68,9.13,-1.26,1.068521689
-3.11,10.39,-0.13,1.103364788
-2.53,10.5,-0.56,1.138207886
-3.94,10.91,-0.16,1.173050985
-4.22,10.78,0.16,1.207894084
-2.84,11.5,2.59,1.242737182
-4.01,11.37,0.63,1.277580281
-3.68,11.52,2.35,1.312423379
-2.06,12.57,1.1,1.347266478
-2.17,12.69,4.46,1.382109576
-3.06,12.35,2.71,1.416952675
-1.74,11.61,2.65,1.451795774
-0.08,12.33,2.87,1.486638872
-0.21,10.7,2.23,1.521481971
0.17,10.87,2.38,1.556325069
0.89,10.49,2.04,1.591168168
-2.8,13.29,1.92,1.626011266
-6.59,12.31,4.68,1.660854365
2.37,9.51,5.66,1.695697464
-0.34,7.87,7.61,1.730540562
-4.36,7.24,4.49,1.765383661
-1.03,8.73,4.55,1.800226759
-2.07,10.18,4.45,1.835069858
-2.71,8.64,5.18,1.869912956
-2.24,9.64,5.17,1.904756055
-2.83,10.38,4.36,1.939599153
-3.79,9.19,4.64,1.974442252
-2.15,9.13,3.39,2.009285351
-3.61,9.28,3.5,2.044128449
-2.25,8.45,2.64,2.078971548
-3.74,9.08,3.51,2.113814646
-3.64,8.72,4.24,2.148657745
-4.06,8.97,3.14,2.183500843
-4.66,9.21,3.84,2.218343942
-4.96,8.65,3.63,2.253187041
-3.5,8.51,3.41,2.288030139
-4.17,8.69,5.12,2.322873238
-4.41,8.68,4.41,2.357716336
-4.76,8.39,3.85,2.392559435
-6.08,8.3,4.36,2.427402533
-4.31,7.44,-0.3,2.462245632
-4.71,8.31,3.83,2.49708873
-5.66,8.67,4.3,2.531931829
-4.34,8.77,5.87,2.566774928
-5.58,7.88,3.56,2.601618026
-4.75,8,4.59,2.636461125
-5.31,7.95,6,2.671304223
-5.92,8.05,5.33,2.706147322
-3.66,7.35,2.65,2.74099042
-3.83,7.18,4.98,2.775833519
-6.18,7.81,4.41,2.810676618
-6.36,7.07,3.75,2.845519716
-4.52,8,3.34,2.880362815
-5.44,7.49,4.12,2.915205913
-4.91,7.94,5.02,2.950049012
-4.94,8.14,4.83,2.98489211
-4.48,7.63,3.67,3.019735209
-5.86,7.39,4.07,3.054578308
-6.27,7.55,4.42,3.089421406
-7.66,9.35,5.31,3.124264505
2.38,4.81,7.62,3.159107603
-2.08,5.17,13.15,3.193950702
-1.26,7.04,5.89,3.2287938
-1.6,7.02,5.8,3.263636899
-2.83,8.13,9.18,3.298479997
-1.93,5.15,7.49,3.333323096
-2.2,3.13,4.66,3.368166195
-2.31,0.8,6.46,3.403009293
-3.04,0.92,8.84,3.437852392
-3.2,4.24,9.33,3.47269549
-4.91,1.18,11.7,3.507538589
-4.14,2.32,8.48,3.542381687
-5.02,3.61,7.19,3.577224786
-4.69,4.8,7.99,3.612067885
-4.49,2.54,6.39,3.646910983
-4.74,2.62,8.53,3.681754082
-4.47,2.71,10.07,3.71659718
-4.37,2.59,8.79,3.751440279
-4.51,2.58,7.7,3.786283377
-4.53,2.45,8.5,3.821126476
-4.31,2.37,8.52,3.855969575
-3.02,9.12,-2.81,0.416731971
-3.04,9.13,-2.96,0.452451854
-3.07,8.93,-2.84,0.488171738
-2.98,8.96,-2.84,0.523891621
-2.99,8.87,-3.03,0.559611504
-3.01,9.01,-3.05,0.595331387
-3.22,8.7,-2.88,0.631051271
-3.2,8.75,-2.85,0.666771154
-3.05,9.03,-2.64,0.702491037
-2.99,9.45,-2.4,0.73821092
-3.5,9.8,-2.69,0.773930804
-3.39,9.3,-2.9,0.809650687
-3.15,9.09,-2.58,0.84537057
-2.82,9.03,-2.11,0.881090453
-2.66,8.46,-1.96,0.916810337
-2.64,7.68,-2.24,0.95253022
-2.58,6.91,-1.96,0.988250103
-2.37,6.71,-1.99,1.023969986
-2.43,6.86,-2.07,1.05968987
-2.34,6.41,-2.01,1.095409753
-2.04,6.31,-1.64,1.131129636
-2.09,6.66,-1.61,1.166849519
-2.46,7.13,-1.4,1.202569403
-2.05,7.23,-1.75,1.238289286
-2.4,8.36,-1.09,1.274009169
-2.14,9.54,-1.98,1.309729052
-1.9,9.39,-2.21,1.345448936
-3.06,10.16,-0.98,1.381168819
-2.58,9.06,-1.55,1.416888702
-2.55,9.63,-0.08,1.452608585
-3.03,10.25,-0.43,1.488328469
-3.08,10.84,-0.19,1.524048352
-3.38,12.07,-0.15,1.559768235
-3.08,13.03,0.54,1.595488118
-2.73,13.05,-0.47,1.631208002
-3.47,13.08,0.32,1.666927885
-0.05,13.32,-1.45,1.702647768
-1.68,12.06,-1.45,1.738367651
-1.81,10.43,0.05,1.774087535
-1.9,11.39,-2.43,1.809807418
-1.84,12.26,-0.76,1.845527301
-1.69,9.74,-2.89,1.881247184
-1.79,11.33,-0.51,1.916967068
-2.78,13.25,6.11,1.952686951
-4.1,12.02,4.01,1.988406834
-6.17,8.55,-0.85,2.024126717
-3.24,8.94,0.49,2.059846601
-3.41,9.36,0.45,2.095566484
-2.87,8.44,-0.1,2.131286367
-1.68,9.89,-0.33,2.16700625
-1.82,9.7,-1.61,2.202726134
-2.16,10.76,1.07,2.238446017
-1.87,10.76,-1.45,2.2741659
-2.39,12.57,-1.48,2.309885783
-1.3,10.91,-0.25,2.345605667
-3.15,10.53,-1.71,2.38132555
-1.32,10.21,0.15,2.417045433
-2.07,10.15,-1.66,2.452765316
-1,11.18,-1.69,2.4884852
-2.82,9.89,-2.1,2.524205083
-2.3,9.19,-1.5,2.559924966
-1.52,10,-1.83,2.595644849
-1.33,9.22,-3.1,2.631364732
-3.85,9.8,-0.52,2.667084616
-1.73,10.36,-0.93,2.702804499
-2.22,9.32,-2.23,2.738524382
-4.71,9.95,-1.53,2.774244265
-0.63,8.94,-2.69,2.809964149
-3.17,9.11,-2.28,2.845684032
-4.11,10.33,1.2,2.881403915
-0.1,8.26,-5,2.917123798
-3.13,9.48,-3.35,2.952843682
-5.41,10.97,1.4,2.988563565
-3.85,9.89,-2.4,3.024283448
-3.17,7.8,-2.34,3.060003331
-4.4,8.78,-3.17,3.095723215
-4,8.85,-1.92,3.131443098
-4.41,8.44,-2.58,3.167162981
-4.6,9.16,-1.27,3.202882864
-5.37,7.22,-3.99,3.238602748
-3.1,9.56,-3.65,3.274322631
-4.88,7.06,-3.5,3.310042514
-7.71,8.72,0.51,3.345762397
-3.79,7.3,-2.87,3.381482281
-4.8,6.87,-1.66,3.417202164
-9.61,11.34,3.21,3.452922047
-4.32,5.41,-4.75,3.48864193
-2.77,10.59,-2.89,3.524361814
-7.86,6.03,1.04,3.560081697
-7.05,9.84,0.51,3.59580158
-6.63,9.01,2.28,3.631521463
-2.39,8.48,5.26,3.667241347
0.41,5.8,5.6,3.70296123
-5.55,4.7,4.58,3.738681113
-11.55,4.08,14.59,3.774400996
-6.69,0.1,-3.31,3.81012088
0.22,6.52,10.81,3.845840763
-7.1,6.31,5.78,3.881560646
-5.04,3,3.87,3.917280529
-6.07,4.32,3.49,3.953000413
-3.27,9.01,-2.66,0.408860031
-3.31,8.9,-2.94,0.443905177
-3.61,8.9,-2.85,0.478950322
-3.4,9.22,-3.2,0.513995468
-4,9.25,-2.32,0.549040613
-3.83,8.95,-2.08,0.584085759
-3.83,9.34,-1.33,0.619130904
-4.35,8.61,-0.67,0.65417605
-3.94,8.19,-0.74,0.689221195
-3.39,7.44,-0.59,0.724266341
-3.63,6.1,-0.22,0.759311486
-3.07,5.36,0.21,0.794356632
-2.76,4.81,-0.01,0.829401777
-2.59,3.76,-0.45,0.864446923
-2.46,3.43,-1.37,0.899492068
-2.6,4.52,0.56,0.934537214
-2.03,4.09,-0.06,0.969582359
-3.03,6.26,0.19,1.004627505
-2.93,9.19,-0.59,1.03967265
-2.67,9.33,0.51,1.074717796
-2.62,10.87,0.7,1.109762941
-3.23,12.1,0.89,1.144808087
-4.12,14.02,2.85,1.179853232
-3.35,15.33,2.16,1.214898378
-2.88,14.52,2.83,1.249943523
-2.71,13.38,2.12,1.284988669
-1.9,13.12,3.26,1.320033814
-2.35,12.39,2.92,1.35507896
-1.75,11.87,3.68,1.390124105
-2.19,12.52,2.51,1.425169251
-0.33,11.97,0.58,1.460214396
-0.1,10.41,1.42,1.495259542
-0.44,9.14,-0.56,1.530304687
3.66,11.34,-2.61,1.565349833
0.43,12.36,8.05,1.600394978
-2.92,11.94,5.4,1.635440124
0.84,9.17,5.06,1.67048527
-2.55,9.52,4.33,1.705530415
-1.41,8.61,3.89,1.740575561
-2.23,8.98,4.04,1.775620706
-1.33,9.47,4.38,1.810665852
-1.26,11.27,3.53,1.845710997
-1.15,9.94,4.53,1.880756143
-1.97,8.56,4.29,1.915801288
-3.34,10.48,4.2,1.950846434
-2.22,8.42,5.04,1.985891579
-1.31,9.16,3.1,2.020936725
-3.35,9,3.46,2.05598187
-2.26,8.74,2.84,2.091027016
-2.23,9.04,4.7,2.126072161
-3.92,8.16,3.96,2.161117307
-3.99,9.26,2.87,2.196162452
-1.58,7.55,1.39,2.231207598
-4.54,8.3,2.98,2.266252743
-3.41,8.47,3.35,2.301297889
-3.11,8.11,3.18,2.336343034
-3.63,8.12,3.65,2.37138818
-3.66,8.11,3.47,2.406433325
-4.93,7.83,5.62,2.441478471
-5.22,9.57,4.13,2.476523616
-5.61,7.67,3.35,2.511568762
-3.44,8.45,4.57,2.546613907
-5.8,7.54,4.13,2.581659053
-1.42,5.99,2.26,2.616704198
-5.69,7.97,5.28,2.651749344
-5.95,7.15,3.75,2.686794489
-1.86,8.09,7.01,2.721839635
-5.71,6.06,5.97,2.75688478
-3.21,5.27,6.7,2.791929926
-4.67,3.97,13.02,2.826975072
-2.28,6.23,10.44,2.862020217
-0.43,5.31,7.53,2.897065363
-3.4,7.24,7.44,2.932110508
-2.06,3.55,10.25,2.967155654
-2.31,3.25,8,3.002200799
-3.17,1.72,6.04,3.037245945
-2.12,0.67,5.44,3.07229109
-2.65,2.14,6.4,3.107336236
-1.91,6.09,6.27,3.142381381
-9.38,5.54,14.59,3.177426527
-9.72,6.6,-1.53,3.212471672
-8.03,1.38,1.67,3.247516818
-5.34,3.04,10.54,3.282561963
-4.89,2.25,12.14,3.317607109
-5.41,1.72,8.21,3.352652254
-5.96,1.91,7.18,3.3876974
-5.95,2.66,6.97,3.422742545
-5.48,2.56,7.78,3.457787691
-5.21,2.49,7.71,3.492832836
-5.34,2.52,8.2,3.527877982
-4.78,2.42,8.75,3.562923127
-4.88,2.58,8.44,3.597968273
-5.16,2.63,7.98,3.633013418
-5.3,2.34,7.94,3.668058564
-5.57,2.38,7.71,3.703103709
-5.36,2.4,8.24,3.738148855
-5.49,2.47,8.05,3.773194
-5.63,2.41,7.76,3.808239146
-5.7,2.34,7.63,3.843284291
-5.48,2.48,8.26,3.878329437
-3.37,9.02,-2.59,0.416004979
-3.2,9.06,-2.54,0.451662548
-3.43,8.79,-2.52,0.487320118
-3.47,8.95,-2.79,0.522977688
-3.66,9.2,-2.3,0.558635257
-3.78,9,-2.12,0.594292827
-3.69,8.85,-2.51,0.629950396
-3.54,8.76,-2.41,0.665607966
-3.46,8.37,-2.27,0.701265536
-3.29,7.69,-1.24,0.736923105
-2.78,6.74,-0.84,0.772580675
-2.53,5.57,-0.52,0.808238244
-2.67,4.64,-0.04,0.843895814
-2.29,3.91,-0.73,0.879553384
-2.08,4.46,0.05,0.915210953
-2.2,5.29,1.15,0.950868523
-2.6,5.49,0.31,0.986526092
-2.83,6.97,0.84,1.022183662
-2.94,7.56,-0.68,1.057841232
-3.45,8.71,0.01,1.093498801
-3.38,10.03,-0.56,1.129156371
-2.84,11.85,0.94,1.16481394
-3.22,12.45,2.01,1.20047151
-4.03,13.16,0.84,1.23612908
-0.42,16.42,0.21,1.271786649
-3.17,14.81,2.07,1.307444219
-3.41,13.19,-0.43,1.343101788
-0.69,15.81,1.46,1.378759358
-1.9,13.33,-5.95,1.414416928
-4.31,11.14,-4.39,1.450074497
1.27,6.62,-10.02,1.485732067
-0.09,19.57,7.01,1.521389636
-5.39,15.57,6.29,1.557047206
-8.71,4.87,-7.92,1.592704776
-4.38,8.95,-0.37,1.628362345
-5.2,8.02,2.13,1.664019915
-3.04,7.41,-2.09,1.699677484
-4.05,9.96,1.06,1.735335054
-4.02,9.59,2.14,1.770992624
-2.67,9.85,-5.68,1.806650193
-3.38,12.49,-0.75,1.842307763
-3.38,10.16,-0.93,1.877965332
-1.33,9.83,-2.97,1.913622902
-2.47,10.64,-1.06,1.949280472
-3.41,9.81,-0.76,1.984938041
-1.44,10.25,-2.31,2.020595611
-5.4,10.13,-0.91,2.05625318
-2.07,10.19,-2.24,2.09191075
-1.46,9.26,-4.11,2.12756832
-4.07,9.79,-1.32,2.163225889
-1.37,10.11,-2.67,2.198883459
-3.45,9.43,-1.91,2.234541028
-3.55,10.51,-3.21,2.270198598
-2.74,9.23,-2.08,2.305856168
-4.38,11.48,-1.66,2.341513737
1.58,6.92,-5.3,2.377171307
-4.1,9.13,-4.43,2.412828876
-2.15,9.21,-1.22,2.448486446
-3.64,8.7,-3.73,2.484144016
-2.75,9.38,-2.02,2.519801585
-3.84,9.12,-4.01,2.555459155
-3.49,8.35,-2.93,2.591116724
-4,8.67,-2.43,2.626774294
-4.35,8.54,-1.73,2.662431864
-3.91,7.39,-5.42,2.698089433
-4.63,10.56,-2.41,2.733747003
-7.65,9.42,1.68,2.769404572
-3.58,5.08,-5.76,2.805062142
-4.94,10.2,-1.22,2.840719712
-6.88,5.8,-2.87,2.876377281
-5.91,8.23,2.61,2.912034851
-8.69,9.71,-1.95,2.94769242
-4.08,5.75,-1.37,2.98334999
-4.16,9.94,3.04,3.01900756
-6.98,11.61,0.26,3.054665129
-14.06,13.55,2.48,3.090322699
-6.02,8.25,8,3.125980268
-12.58,4.32,5.46,3.161637838
-7.1,-5.98,0.35,3.197295408
4.92,-1.79,-0.7,3.232952977
-12.27,10.35,4.25,3.268610547
-10.67,-1.32,-3.86,3.304268116
-5.12,8.53,10.06,3.339925686
-7.48,5.36,9.83,3.375583256
-8.44,3.91,6.9,3.411240825
-6.41,7.17,7.43,3.446898395
-5.49,5.55,5.46,3.482555964
-6.93,5.34,8.27,3.518213534
-6.23,4.16,6.1,3.553871104
-7.66,1.21,8.34,3.589528673
-6.6,2.5,8.16,3.625186243
-4.88,1.45,8.92,3.660843813
-5.37,1.79,7.88,3.696501382
-6.29,1.68,7.86,3.732158952
-6.54,0.99,7.41,3.767816521
-6.38,1.11,7.48,3.803474091
-6.37,1.31,7.54,3.839131661
-5.86,1.41,8.21,3.87478923
-5.63,1.49,8.05,3.9104468
-5.79,1.59,7.75,3.946104369
-2.77,9.04,-2.76,0.420013357
-2.86,8.7,-2.64,0.456014502
-2.79,8.88,-2.59,0.492015647
-2.79,9.04,-2.48,0.528016791
-3.22,9.11,-2.74,0.564017936
-3.26,9.63,-3.26,0.600019081
-3.38,9.13,-2.93,0.636020226
-3.19,8.05,-2.19,0.672021371
-3.03,7.11,-1.03,0.708022516
-2.5,5.99,-1.16,0.744023661
-2.48,5.05,-0.34,0.780024806
-2.07,3.09,-0.14,0.81602595
-1.98,3.86,0.44,0.852027095
-1.98,3.08,0.48,0.88802824
-2.85,3.15,1.14,0.924029385
-3.15,3.83,0.51,0.96003053
-3.99,6.8,0.66,0.996031675
-4.61,11.31,-0.21,1.03203282
-5.11,12.35,-0.92,1.068033965
-3.87,13.4,-0.23,1.104035109
-5.35,12.78,0.94,1.140036254
-3.78,13.47,0.34,1.176037399
-1.23,16.6,2.15,1.212038544
-3.83,13.49,-1.65,1.248039689
-2.56,13.02,-1.64,1.284040834
-1.03,16.53,0.65,1.320041979
-2.02,15.97,4.95,1.356043124
-2.49,7.19,-9.27,1.392044268
-2.63,7.39,-12.98,1.428045413
5.83,7.14,-0.77,1.464046558
-1.38,15.63,6.59,1.500047703
-1.07,15.46,1.33,1.536048848
-3.04,9.12,-1.16,1.572049993
-5.69,9.21,0.72,1.608051138
-4.9,8.03,0.44,1.644052283
-2.3,8.47,-1.1,1.680053427
-3.84,12.28,2.45,1.716054572
-2.09,11.39,-4.94,1.752055717
-2.73,10.28,1.52,1.788056862
-1.68,11.2,-4.68,1.824058007
-1.37,9.44,0.14,1.860059152
-2.89,9.82,-1.09,1.896060297
0.93,10.15,-5.79,1.932061442
-4.01,10.98,0.58,1.968062586
-2.9,11.05,0.37,2.004063731
-2.51,9.97,-4.3,2.040064876
-3.41,9.42,-0.55,2.076066021
1.35,9.87,-3.04,2.112067166
-3.34,8.99,-3.5,2.148068311
-3.24,9.5,-3.68,2.184069456
2.23,9.86,-2.84,2.220070601
-5.27,9.84,-2.78,2.256071745
-4.72,10.6,-2.45,2.29207289
-1.08,10.28,-3.59,2.328074035
-5.4,10.1,-2.9,2.36407518
-5.77,9.88,-1.28,2.400076325
5.65,5.33,-8.05,2.43607747
-7.44,7.2,-4.25,2.472078615
-5.42,9.28,-0.02,2.508079759
-1.85,9.16,-3.17,2.544080904
-8.9,8.23,-2.78,2.580082049
-3.23,5.75,-1.96,2.616083194
-3.78,12.61,-2.48,2.652084339
-9.72,4.69,0.16,2.688085484
-6.62,9.66,0.96,2.724086629
-6.11,7.75,-4.13,2.760087774
-5.31,10.85,0.25,2.796088918
-8.48,7.53,1.21,2.832090063
-7.15,8.07,-5.7,2.868091208
-7.4,13.24,5.41,2.904092353
-7.78,13.59,1.49,2.940093498
1.21,7.17,7.66,2.976094643
-0.19,4.15,10.91,3.012095788
0.27,0.09,6.9,3.048096933
-0.89,2.25,6.62,3.084098077
1.37,6.35,4.76,3.120099222
-1.18,10.28,6.54,3.156100367
-1.03,8.85,4.97,3.192101512
-2.24,2.36,-0.8,3.228102657
-5.23,5.7,9.38,3.264103802
-2.1,-2.72,0.37,3.300104947
-4.85,6.31,7.41,3.336106092
-5.57,4.45,9.02,3.372107236
-9.18,4.06,6.61,3.408108381
-5.52,5.62,11.63,3.444109526
-4.48,6.2,11.78,3.480110671
-4.79,6.44,5.99,3.516111816
-5.42,4.34,7.54,3.552112961
-7.46,3.02,6.02,3.588114106
-7.88,3.24,6.23,3.624115251
-4.53,1.61,8.9,3.660116395
-2.7,2.45,11.83,3.69611754
-4.16,2.2,10.09,3.732118685
-6.48,2.08,7.09,3.76811983
-5.7,2.44,6.5,3.804120975
-6.09,2.43,7.99,3.84012212
-5.76,2.52,7.47,3.876123265
-5.75,2.25,7.75,3.91212441
-5.41,1.99,8.5,3.948125554
-5.92,2.35,7.5,3.984126699
-2.47,8.72,-3.75,0.43019698
-2.58,8.42,-3.81,0.467071007
-2.65,8.87,-3.86,0.503945034
-2.66,9.87,-3.97,0.540819061
-3.11,9.71,-3.5,0.577693087
-2.52,9.15,-4.42,0.614567114
-2.94,8.51,-2.97,0.651441141
-3.26,7.73,-2.68,0.688315168
-3.03,7.17,-2,0.725189195
-3.13,6.08,-1.39,0.762063222
-3.02,4.97,-1.67,0.798937249
-2.92,4.04,-0.88,0.835811275
-3.22,3.62,-0.76,0.872685302
-3.6,2.77,-1.89,0.909559329
-3.9,3.21,-0.5,0.946433356
-4.09,3.96,0.79,0.983307383
-4.87,5.61,-0.58,1.02018141
-4.58,7.21,0.84,1.057055437
-5.8,9.86,-1.91,1.093929463
-7.42,11.22,-0.31,1.13080349
-3.29,15.14,0.84,1.167677517
-3.86,16.72,0.8,1.204551544
-4.44,15.47,2.03,1.241425571
-1.62,16.57,0.27,1.278299598
-2.24,15.59,0.95,1.315173625
-2.62,12.91,0.92,1.352047651
-1.06,13.04,-0.12,1.388921678
-2.54,10.52,-2.58,1.425795705
-3.54,9.72,-5.12,1.462669732
-2.42,6.95,-6.66,1.499543759
1.49,14.93,5.65,1.536417786
-1.23,13.64,3.75,1.573291813
-4.56,8.46,-5.05,1.610165839
-6.38,9.61,3.09,1.647039866
-4.59,7.77,3.41,1.683913893
-0.32,12.44,-2.27,1.72078792
-3.63,11.33,-0.88,1.757661947
-3.69,12.69,-0.7,1.794535974
-2.03,9.48,-1.31,1.831410001
-3.01,10.53,-1.27,1.868284027
-0.22,9.68,-1.48,1.905158054
-3.71,9.62,-1.76,1.942032081
-1.79,9.25,-2.07,1.978906108
-1.85,10.87,-1.67,2.015780135
-4.17,10.31,-2.31,2.052654162
2.86,8.34,-3.98,2.089528189
-2.93,8.97,-2.78,2.126402215
-3.37,9.59,-2.92,2.163276242
-0.6,9.15,-4.1,2.200150269
-4.4,9.5,-2.72,2.237024296
-3.49,9.86,-2.91,2.273898323
-3.15,9.29,-3.21,2.31077235
-2.29,9.81,-1.76,2.347646376
-5.94,9.25,-2.35,2.384520403
-4.55,7.89,-2.65,2.42139443
-3.01,9.02,-3.52,2.458268457
-6.51,9.75,-1.76,2.495142484
-2.52,7.29,-0.28,2.532016511
-5.55,8.92,-5.27,2.568890538
-1.56,7.85,-1.08,2.605764564
-5.27,10.61,-2.88,2.642638591
-8.48,8.41,0.59,2.679512618
-4.89,7.77,-0.77,2.716386645
-0.87,10.91,-4.44,2.753260672
-4.43,10.86,-2.68,2.790134699
-7.96,10.7,-0.63,2.827008726
-4.52,10.39,7.5,2.863882752
-6.31,10.09,11.42,2.900756779
-3.95,3.5,6.91,2.937630806
-14.98,1.52,6.5,2.974504833
-0.76,4.86,6.43,3.01137886
-1.54,6.06,9.38,3.048252887
-3.34,2,11.49,3.085126914
-5.06,4.06,-0.03,3.12200094
-3.14,6.66,10.06,3.158874967
-4.58,6.24,6.44,3.195748994
-6.49,5.52,8.52,3.232623021
-4.55,5.39,8.76,3.269497048
-6.44,7,4.32,3.306371075
-6.43,5.37,3.48,3.343245102
-5.39,5.3,4.53,3.380119128
-6.03,9.21,9.15,3.416993155
-4,5.19,11.71,3.453867182
-4.84,1.77,5.7,3.490741209
-8.18,3,5.95,3.527615236
-6.96,2.86,9.04,3.564489263
-4.14,2.66,9.03,3.60136329
-5.3,2.69,8.56,3.638237316
-6.42,2.49,6.78,3.675111343
-5.89,1.99,7.55,3.71198537
-5.44,2.52,8.08,3.748859397
-5.22,2.79,8.24,3.785733424
-5.51,2.64,7.86,3.822607451
-5.34,2.76,7.89,3.859481478
-5.18,2.56,8.28,3.896355504
-5.33,2.8,7.86,3.933229531
-5.43,2.81,7.64,3.970103558
-6.02,2.4,8.3,4.006977585
-5.6,2.65,7.97,4.043851612
-6.03,2.36,7.62,4.080725639
-2.47,8.81,-3.76,0.430652515
-2.54,8.94,-3.75,0.467565588
-2.45,9.12,-3.73,0.504478661
-2.59,9.15,-3.39,0.541391734
-2.42,8.96,-3.3,0.578304806
-2.65,8.67,-3.19,0.615217879
-2.54,8.34,-2.66,0.652130952
-2.03,7.89,-2.36,0.689044024
-2.26,7.04,-1.59,0.725957097
-1.79,5.87,-1.23,0.76287017
-2.07,5.42,-1.03,0.799783243
-2.2,4.88,-1.17,0.836696315
-2.32,4.69,-1.6,0.873609388
-2.64,5.75,-0.9,0.910522461
-2.79,5.62,-1.71,0.947435534
-3.54,7.78,-1.09,0.984348606
-3.24,8.97,-2.16,1.021261679
-3.26,9.72,-1.93,1.058174752
-4.82,9.44,-3.13,1.095087825
-4.75,9.12,-1.6,1.132000897
-0.56,13.74,1.09,1.16891397
-2.72,13.45,2.66,1.205827043
-2.85,12.16,2,1.242740116
-0.61,12.98,1.42,1.279653188
-0.68,12.08,-0.95,1.316566261
-0.45,12.45,0.1,1.353479334
-0.89,14.09,-2.03,1.390392407
-0.57,11.33,-1.76,1.427305479
-0.73,13.96,-0.57,1.464218552
-0.55,13.54,-3.2,1.501131625
-0.63,13.88,2.09,1.538044698
-5.33,11.76,0.91,1.57495777
-4.17,8.33,-1.7,1.611870843
-4,8.88,1.75,1.648783916
-4.58,7.31,1.5,1.685696988
-2.4,8.4,0.62,1.722610061
-0.8,9.81,-2.13,1.759523134
0.15,10.86,-4.71,1.796436207
-2.58,13.5,2.86,1.833349279
0.54,10.82,-2.44,1.870262352
-4,10.5,0.52,1.907175425
-0.89,8.9,-3.04,1.944088498
-0.51,10.15,-0.89,1.98100157
-0.55,11.62,-2.22,2.017914643
-1.34,9.78,-2.31,2.054827716
-2.47,10.94,-1.43,2.091740789
-2.9,9.32,-1.33,2.128653861
-0.45,9.6,-1.82,2.165566934
